STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/5/2022,0.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/5/2022,0.0,0.0,0.0,0.0,29.0,13.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/5/2022,4.92,0.0,0.0,1.2,30.0,14.0,300.0,310.0,13.0,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/6/2022,3.8,0.0,0.0,0.0,43.0,18.0,240.0,200.0,13.0,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/6/2022,0.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/6/2022,0.0,0.0,0.0,0.0,45.0,17.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/6/2022,4.25,0.0,0.0,0.0,44.0,19.0,220.0,220.0,14.1,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/7/2022,4.92,0.0,0.0,0.0,42.0,23.0,260.0,240.0,15.0,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/7/2022,0.0,0.0,0.0,0.0,43.0,19.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/7/2022,0.0,0.0,0.0,0.0,42.0,23.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/7/2022,7.16,0.0,0.0,0.0,42.0,24.0,280.0,280.0,17.0,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/8/2022,6.49,0.0,0.0,0.0,54.0,22.0,200.0,200.0,17.0,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/8/2022,0.0,0.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/8/2022,0.0,0.0,0.0,0.0,54.0,21.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/8/2022,6.93,0.0,0.0,0.0,55.0,23.0,200.0,200.0,16.1,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/9/2022,9.62,0.0,0.0,0.0,58.0,37.0,280.0,260.0,21.0,30.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/9/2022,0.0,0.0,0.0,0.0,54.0,23.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/9/2022,0.0,0.0,0.0,0.0,57.0,36.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/9/2022,9.62,0.0,0.0,0.0,59.0,41.0,270.0,260.0,23.9,31.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/10/2022,6.71,0.0,0.0,0.0,51.0,30.0,280.0,280.0,19.9,27.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/10/2022,0.0,0.0,0.0,0.0,57.0,40.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/10/2022,0.0,0.0,0.0,0.0,51.0,31.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/10/2022,8.95,0.0,0.0,0.0,52.0,36.0,270.0,280.0,21.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/11/2022,11.41,0.01,0.0,0.0,63.0,32.0,240.0,270.0,25.9,40.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/11/2022,0.0,0.55,0.0,0.0,51.0,34.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/11/2022,0.0,0.0,0.0,0.0,63.0,32.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/11/2022,13.2,0.0,0.0,0.0,64.0,34.0,270.0,260.0,30.0,46.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/12/2022,8.5,0.0,0.0,0.0,45.0,26.0,300.0,330.0,15.0,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/12/2022,0.0,0.1,0.0,0.0,63.0,30.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/12/2022,0.0,0.0,0.0,0.0,45.0,25.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/12/2022,11.18,0.0,0.0,0.0,45.0,26.0,290.0,290.0,21.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/13/2022,6.26,0.0,0.0,0.0,35.0,21.0,360.0,10.0,15.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/13/2022,0.0,0.0,0.0,0.0,46.0,24.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/13/2022,0.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/13/2022,7.61,0.0,0.0,0.0,36.0,21.0,340.0,330.0,18.1,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/14/2022,2.46,0.0,0.0,0.0,39.0,21.0,230.0,230.0,10.1,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/14/2022,0.0,0.0,0.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/14/2022,0.0,0.0,0.0,0.0,38.0,20.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/14/2022,2.68,0.0,0.0,0.0,40.0,21.0,230.0,250.0,10.1,13.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/15/2022,4.7,0.0,0.0,0.0,62.0,20.0,150.0,140.0,14.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/15/2022,0.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/15/2022,0.0,0.0,0.0,0.0,62.0,23.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/15/2022,4.92,0.0,0.0,0.0,62.0,24.0,180.0,170.0,17.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/16/2022,16.11,0.0,0.0,0.0,66.0,49.0,190.0,170.0,31.1,45.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/16/2022,0.0,0.0,0.0,0.0,58.0,22.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/16/2022,0.0,0.0,0.0,0.0,65.0,48.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/16/2022,17.45,0.0,0.0,0.0,67.0,50.0,190.0,200.0,30.0,40.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/17/2022,12.3,2.32,0.0,0.0,64.0,34.0,170.0,170.0,25.1,36.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/17/2022,0.0,0.0,0.0,0.0,67.0,51.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/17/2022,0.0,2.44,0.0,0.0,62.0,33.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/17/2022,14.09,2.31,0.0,0.0,65.0,34.0,190.0,190.0,29.1,40.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/18/2022,8.95,0.0,0.0,0.0,38.0,25.0,290.0,280.0,18.1,29.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/18/2022,0.0,2.0,0.0,0.0,62.0,27.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/18/2022,0.0,0.0,0.0,0.0,38.0,24.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/18/2022,9.62,0.0,0.0,0.0,38.0,25.0,320.0,320.0,23.0,32.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/19/2022,7.61,0.0,0.0,0.0,38.0,25.0,290.0,280.0,21.0,32.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/19/2022,0.0,0.0,0.0,0.0,38.0,25.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/19/2022,0.0,0.0,0.0,0.0,38.0,25.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/19/2022,8.95,0.0,0.0,0.0,40.0,28.0,280.0,300.0,23.0,31.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/20/2022,9.17,0.0,0.0,0.0,63.0,24.0,200.0,190.0,23.0,32.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/20/2022,0.0,0.0,0.0,0.0,38.0,23.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/20/2022,0.0,0.0,0.0,0.0,62.0,23.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/20/2022,9.17,0.0,0.0,0.0,63.0,24.0,210.0,190.0,21.0,30.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/21/2022,12.53,0.02,0.0,0.0,69.0,43.0,180.0,190.0,25.1,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/21/2022,0.0,0.0,0.0,0.0,62.0,24.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/21/2022,0.0,0.0,0.0,0.0,68.0,39.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/21/2022,12.3,0.0,0.0,0.0,69.0,41.0,170.0,190.0,25.1,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/22/2022,14.54,1.2,0.0,0.0,63.0,45.0,210.0,200.0,23.9,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/22/2022,0.0,0.22,0.0,0.0,69.0,40.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/22/2022,0.0,1.01,0.0,0.0,61.0,45.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/22/2022,14.54,1.03,0.0,0.0,64.0,46.0,200.0,200.0,31.1,40.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/23/2022,8.72,0.0,0.0,0.0,45.0,30.0,280.0,290.0,17.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/23/2022,0.0,1.25,0.0,0.0,64.0,32.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/23/2022,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/23/2022,10.51,0.0,0.0,0.0,46.0,30.0,300.0,330.0,17.0,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/24/2022,6.71,1.01,0.0,0.0,40.0,31.0,70.0,20.0,14.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/24/2022,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/24/2022,0.0,1.25,0.0,0.0,38.0,30.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/24/2022,6.71,0.99,0.0,0.0,40.0,31.0,30.0,50.0,15.0,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/25/2022,8.28,0.07,0.0,0.0,40.0,30.0,260.0,280.0,18.1,25.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/25/2022,0.0,1.16,0.0,0.0,40.0,31.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/25/2022,0.0,0.14,0.0,0.0,38.0,29.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/25/2022,11.41,0.08,0.0,0.0,39.0,30.0,270.0,280.0,23.9,32.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/26/2022,2.91,0.0,0.0,0.0,40.0,28.0,50.0,330.0,8.9,12.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/26/2022,0.0,0.0,0.0,0.0,40.0,31.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/26/2022,0.0,0.0,0.0,0.0,40.0,27.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/26/2022,4.25,0.0,0.0,0.0,41.0,28.0,290.0,350.0,10.1,12.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/27/2022,4.03,0.0,0.0,0.0,52.0,25.0,300.0,300.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/27/2022,0.0,0.0,0.0,0.0,41.0,28.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/27/2022,0.0,0.0,0.0,0.0,51.0,26.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/27/2022,4.7,0.0,0.0,0.0,53.0,28.0,280.0,280.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,2/28/2022,3.8,0.0,0.0,0.0,56.0,28.0,200.0,210.0,16.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,2/28/2022,0.0,0.0,0.0,0.0,53.0,28.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,2/28/2022,0.0,0.0,0.0,0.0,56.0,27.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,2/28/2022,5.14,0.0,0.0,0.0,56.0,30.0,210.0,200.0,15.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/1/2022,7.61,0.0,0.0,0.0,70.0,36.0,220.0,230.0,21.9,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/1/2022,0.0,0.0,0.0,0.0,52.0,28.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/1/2022,0.0,0.0,0.0,0.0,68.0,37.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/1/2022,8.05,0.0,0.0,0.0,70.0,42.0,220.0,240.0,18.1,27.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/2/2022,3.8,0.0,0.0,0.0,73.0,36.0,220.0,220.0,16.1,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/2/2022,0.0,0.0,0.0,0.0,69.0,39.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/2/2022,0.0,0.0,0.0,0.0,73.0,39.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/2/2022,4.92,0.0,0.0,0.0,74.0,41.0,240.0,200.0,15.0,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/3/2022,8.5,0.0,0.0,0.0,65.0,40.0,40.0,40.0,16.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/3/2022,0.0,0.0,0.0,0.0,67.0,39.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/3/2022,0.0,0.0,0.0,0.0,64.0,39.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/3/2022,10.96,0.0,0.0,0.0,66.0,41.0,10.0,360.0,18.1,30.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/4/2022,6.71,0.0,0.0,0.0,62.0,33.0,90.0,100.0,12.1,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/4/2022,0.0,0.0,0.0,0.0,50.0,34.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/4/2022,0.0,0.0,0.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/4/2022,6.49,0.0,0.0,0.0,63.0,34.0,80.0,60.0,10.1,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/5/2022,10.51,0.0,0.0,0.0,77.0,46.0,190.0,190.0,30.0,42.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/5/2022,0.0,0.0,0.0,0.0,62.0,34.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/5/2022,0.0,0.0,0.0,0.0,75.0,49.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/5/2022,12.3,0.0,0.0,0.0,77.0,48.0,190.0,190.0,31.1,42.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/6/2022,12.3,0.39,0.0,0.0,74.0,61.0,200.0,230.0,30.0,48.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/6/2022,0.0,0.15,0.0,0.0,74.0,47.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/6/2022,0.0,0.76,0.0,0.0,72.0,58.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/6/2022,12.75,0.36,0.0,0.0,74.0,61.0,200.0,200.0,29.1,42.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/7/2022,13.2,1.19,0.0,0.0,71.0,38.0,290.0,280.0,25.9,38.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/7/2022,0.0,0.75,0.0,0.0,74.0,64.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/7/2022,0.0,1.02,0.0,0.0,69.0,37.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/7/2022,15.21,1.21,0.0,0.0,71.0,38.0,290.0,280.0,33.1,44.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/8/2022,4.47,0.0,0.0,0.0,44.0,37.0,70.0,310.0,10.1,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/8/2022,0.0,0.58,0.0,0.0,71.0,38.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/8/2022,0.0,0.0,0.0,0.0,42.0,35.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/8/2022,5.37,0.0,0.0,0.0,44.0,37.0,350.0,320.0,13.0,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/9/2022,3.58,0.08,0.0,0.0,53.0,34.0,300.0,20.0,10.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/9/2022,0.0,0.02,0.0,0.0,44.0,37.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/9/2022,0.0,0.12,0.1,0.0,53.0,33.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/9/2022,5.82,0.09,0.0,0.0,55.0,35.0,340.0,360.0,14.1,16.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/10/2022,2.91,0.0,0.0,0.0,56.0,31.0,10.0,30.0,13.0,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/10/2022,0.0,0.01,0.0,0.0,54.0,35.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/10/2022,0.0,0.0,0.0,0.0,55.0,32.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/10/2022,4.03,0.0,0.0,0.0,57.0,34.0,30.0,340.0,12.1,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/11/2022,5.59,0.09,0.0,0.0,56.0,29.0,310.0,310.0,17.0,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/11/2022,0.0,0.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/11/2022,0.0,0.13,1.9,2.0,55.0,26.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/11/2022,8.5,0.13,1.5,0.0,57.0,29.0,320.0,320.0,23.0,30.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/12/2022,11.63,0.0,0.0,0.0,30.0,19.0,290.0,310.0,21.9,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/12/2022,0.0,0.1,0.0,0.0,59.0,22.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/12/2022,0.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/12/2022,14.09,0.0,0.0,2.0,30.0,19.0,300.0,280.0,23.9,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,3/13/2022,12.3,0.0,0.0,0.0,55.0,21.0,230.0,230.0,25.1,38.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,3/13/2022,0.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,3/13/2022,0.0,0.0,0.0,0.0,54.0,20.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,3/13/2022,12.3,0.0,0.0,0.0,55.0,23.0,230.0,250.0,28.0,36.9,40209
